access to your calendar to create event,add to calendar back,click add events get calendar provider start view calendar event managed profile get string set title append update,create events today,CALENDAR
write external storage,select folder save,click save get external storage directory get cache,Allows you to save good writing,STORAGE
our app uses storage permission to save edited photos,edit frame select save image select folder,run get external storage directory,"You can choose a photo from the gallery or you can take a photo with the camera, and then apply the wood photo frame that you most like and you can save the photo to you Internal Memory/SD Card",STORAGE
required permissions include read and write external storage,books download library return,custom install activity result click get external storage directory,Download Editions for Offline Reading,STORAGE
our app requires access to your device storage space,select contact save cancel back,item selected refresh bread new bread exist fetch bread dismiss splash pause get external storage directory restore save restart launch main run post create run save,"JetContacts saves each of your contacts in a customizable form and if they serve other fields, the form can be modified from the back office in real time",STORAGE
access storage,save image share return,run get external storage directory run ,Save your favorite images to your collection,STORAGE
write storage permission is required for downloading files,horror ringtones download exit,get external storage directory ,download the song notes and use offline.,STORAGE
write external storage permission is required by our app,save as pdf,run get external storage directory run ,for each calculation you can save the result in pdf in your external storage of your mobile device,STORAGE
access to your device storage,Save all your recordings automatically in local storage,option activity result create activity result long click click bind view start recording bind view create data request new interstitial load interstitial get view touch show banner execute trim command request new interstitial show banner click set listener get external storage directory load interstitial click ,All recordings will be saved automatically,STORAGE
required permissions include read and write external storage,download in pdf send open,item selected refresh get external storage directory create run save launch main,"Generate GST Ready Invoice using this free invoicing app, share your invoice through emails or download it in PDF form",STORAGE
write storage permission is required for downloading files,"Parents can download photos which were uploaded by the teachers from the Myclassboard portal with data security, view teacher comments, fee transactions, and school announcements. parents can also email the teachers, access calender events, receive news feeds and sports scores",get external storage directory ,"MyClassboard provides communication app for Chennai parents using which they can download school announcements, Class assignments, Events",STORAGE
Your storage of device will be accessed and written by our application in order to provice you with better functionality.,view source download,run get external storage directory,This app requires an initial Internet connection to download photos (either Wifi or cellular),STORAGE
Your storage of device will be accessed and written by our application in order to provice you with better functionality.,view source download,run get external storage directory,This app requires an initial Internet connection to download photos (either Wifi or cellular),STORAGE
"to provide you the services, our app needs access to your device storage",backup your recordings no backup found update cancel,create view activity result surface create view click create view get external storage directory create view send message get view get view create view click get view activity result background activity result attach create view handle message activity result,"It provides multiple functionalities, including real-time live view, video recording, remote search and playback, file backup, etc",STORAGE
access your device storage is required to save content,Save data to your sd card backup select start cancel,run get external storage directory,SAVE DATA TO SD Save all your notes in your SD card,STORAGE
all recordings are saved in your device locally,start recording stop pause save select folder save cancel,create background get external storage directory,save the recordings to internal storage or sd card,STORAGE
users need to grant storage permission to allow our app download files. we do not modify or delete your files,documents select open download,get external storage directory ,"allows to view auction notice, download document and submit your bid in Reverse auctions listed on ProcureTiger",STORAGE
access to device storage is required when using the app,download video,activity result destroy video player view get external storage directory run run pause video skip clear video player destroy set view state click completion video playback error create run ,HD Video Downloader allows you to download a streaming video from various websites for free,STORAGE
"to save photos to the device, the app first need access to your device storage.",Finish by eating cake and save to photo gallery,click set set compress change single image load photo execute execute executor post execute set new turn row big set image post click execute executor show preset long click background get external storage directory run click click run touch,Save Christmas Cake to Photo Gallery,STORAGE
write_external_storage,select photo file size reduce free your space start return,get available file run initialize get external storage directory public directory run get temp directory path run run test file get free external storage space write file execute run need permission run run request,reduce your photos size and save your storage space,STORAGE
"to scan and clean junk files of storage, the app need storage permission.",big file file size select delete accelerate main page exit,get external storage directory load set rating banner run add information layout get view global layout set rating receive add information layout run create receive ,"clear junk files such as system and app buffers, apk files & temporary useless files and free up storage space on your device",STORAGE
read and write device storage is needed to load and save photos,save image share,create view share set layout text start crop worker task attach parent activity result back handle message create view set photo view set sticker item click show create click get path show exit click activity result run click initialize control intent setup table layout get external storage directory,Save your new picture and share it instantly on social networks!,STORAGE
"in order to save pictures to your device, the app require to access device external storage.",Select Photo Edit Photo Delete Delete All Share Save Photo,activity result execute get view destroy execute delete click post execute background activity result click background get external storage directory activity result get view,"photo storage management, easy photo editing functions, save, delete, share, set as wallpaper",STORAGE
access to device storage is required for us to provide the service,Please grant the app storage permission to save your results in device Share,run get external storage directory run,Save and share your results with friends and teachers,STORAGE
Required permission: read and write external storage.,edit done undo save image,click background get external storage directory,Circle Collage is the best Photo Collages when you have a Circle Shape,STORAGE
this app use storage permission,Save Image,click apply window starting action mode set icon apply dispatch key event get title window starting action mode measure set icon activity result set collapse icon touch set action bar visibility get external storage directory,Save high resolution photo montages to your phone gallery!,STORAGE
the app need access device storage,save image,run get external storage directory,save photos or videos to device storage,STORAGE
access device storage,Wallpapers Images Select Save as Wallpaper Save Image,click set compress change single image load photo execute executor post execute set new turn row big set image post click execute executor show preset long click background get external storage directory,The images can easily be saved to your phone /tablet. Choose the image you want and Save this image (you can a lot of images),STORAGE
the app need storage permission,Charts Open Save Return,get external storage directory get cache,storage - save charts to phone storage,STORAGE
storage permission is only used for save recordings to device storage.,audios podcasts play pause download quit,long click background execute reset start request result build view show rate remove profile resume text get file execute insert click get external storage directory,Listen & download sermon audio and podcasts,STORAGE
permission required by this app: read external storage and write external storage,videos save as return,create execute background background execute create get view execute executor request result get external storage directory execute request result create execute create get view ,You can save your videos in new format in simple steps,STORAGE
"to save photos to the device, the app first need access to your device storage.",save image,run get external stroage directory run,Save to gallery,STORAGE
this app reads the content of your external storage (usb or sd card).,free mp3 downloader,get external storage directory,You can also download mp3 on your phone to listen without internet connection,STORAGE
"some sensitive permissions, such as storage, is used in our app",download,get path list run apply start get path update get external storage directory attach set background texture setup reader get available create get root find get data engine get format activity result run cache directory activity result create request result start find external run start find external mount work load file format get storage load extra path ,Offline download and viewing,STORAGE
access storage,videos select save share,click back execute executor create view item click execute get external storage directory,You can save the videos and share them with your friends and family!,STORAGE
access storage to save content in your device,Save Image Allow ad to store image in picture gallery,run get external storage directory activity result get gallery,"Received coins, open tanks are stored on your device",STORAGE
"some apps may include functionality which allow you to take a picture using your camera or use your microphone to make a recording by way of example, some apps may include functionality which allow you to take a picture using your camera or use your microphone to make a recording",edit frame list save image,activity result destroy video player view get external storage directory run run pause video skip clear video player destroy set view state click completion video playback error create run ,"The new video avatar will be saved in memory, you can replace your old profile picture with the new one",STORAGE
permission required by this app: read external storage and write external storage,download,get external storage directory,storage: pocket expense needs this permission to store data in your phone,STORAGE
storage permission is required by our apps,access to device storage to store user preferrence permission denied,set content view background get external storage directory,storage permission is used to save user preferrence,STORAGE
write external storage permission,download,run get external storage directory,Download and keep the beautiful HD artwork!,STORAGE
this app reads the content of your external storage or sd card,Save Select Folder Defult,get external storage directory run get cache,"This package simply copies Bible audio files in the package into the Bible app default audio folder, i.e. ""audio4bible"" folder in the external storage",STORAGE
required permission write external storage,not enough space,run get external storage directory execute executor check available free space result,"it's a lightweight browsers especially useful to users of android phones with lower space and less storage space, but still packed with great features",STORAGE
write external storage,set as wallpaper share exit,click get cache directory click get free storage space external get dump page selected execute run create add wallpaper,Share on social media or save for wallpaper,STORAGE
this app need write external storage to save downloaded materials. all data is stored locally in your device. we do not store or transfer your files,view routes download return,run get external storage directory,"When you download the village routes in advance, you don't have to worry about mobile data or roaming costs",STORAGE
write external storage permission to save photos,save image,create set view run get external storage directory run,"You can save or share your photo to Instagram, its very simple and cute!",STORAGE
access storage,Find Nearest Fishing Locations Add to Favorite List Save Location ,get external storage directory,Save and track fishing locations- Find saved locations with GPS navigation system- Measure road and direct distances,STORAGE
write storage permission is needed to download keyboard themes,save set as default save cancel,run get external storage directory run,Download this theme and Facemoji Keyboard,STORAGE
this app needs storage permission.,select open chart save as text save,click fetch create profile run execute graph request synchronously handle exception create native linking intent post execute success save get external storage directory create profile display password validation error click load get get external cache restore instance state show error message success refresh current access,"Summary and each category stats Cost charts (fuel vs other costs, categories, total monthly costs)Reporting module - create report for your car, save it to TEXT file and share it!",STORAGE
Required permission: write external storage,download browse history select add to favorite cancel,get external storage directory,The app tracks the content you open and allows you to save your favourite resources for an easy and immediate use!,STORAGE
this app requires users to grant permission to device storage.,download books search library main page exit,get folio folder path save gallery save file load lazy book get folio file path save gallery setup book save temp file save path book get external storage directory folder available save card ,It also provides features that help users storing and selecting varieties of book,STORAGE
Required permission: write external storage,downloads select open return,run get external storage directory execute executor refresh total external storage execute wait execute,"With the app, download and access the paper when you are offline",STORAGE
we need access to your device storage to save pictures and videos.,save image,get external storage directory,write storage: save pictures to external directory,STORAGE
"some sensitive permissions, such as storage, is used in our app",download,click run get external storage directory set path,"Just search a fresh font you like, then you can own it by clicking download at the end of the screen",STORAGE
access external storage,set as wallpaper save image cancel exit,click execute execute get cache directory click get free storage space external get dump page selected execute run create add wallpaper,"You can save them as live wallpapers and set them as your phone's background, or save your project as an image",STORAGE
request to access device storage information,folders select images files return,run get external storage directory run get cache,read external storage reading files for uploads and reading cached images,STORAGE
This app need access to device storage. No data is stored or transfered by us.,shows select download exit,click download run get cache directory set path,"Catch up / listen again to all your favourite shows whenever you like Download and listen to shows offline, perfect for listening while you're travelling",STORAGE
write storage permission: save photos,save to gallery ,create click save get gallery get content run get external storage directory,"With the save button, you can save your pictures in the gallery android",STORAGE
we need access to information such as device storage,save photo saved exit,get external storage directory click save get cache,save the picture in your phone you can also send it to friends right there,STORAGE
access your device storage,upload select folder local cloud exit,build request session get object graph call run run flush wait load application set event extended device attach populate request get path strategy get external storage directory fetch deferred link server refresh total external storage populate request refresh periodic extended device parse path strategy refresh available external storage get file run run publish install wait response send server run get storage state ,upload any pdf form or document from local storage or cloud drives,STORAGE
"data are stored to preferences database for app inside device storage area, and some other data such as camera picture, downloaded data are stored to either memory card ",save image exit,run get external storage directory run,Save your image to SD card,STORAGE
"write external storage: add, modify or delete the contents of your storage",download latest lock screen wallpapers for free,click execute execute get cache directory click get free storage space,Get rid of your boring lock screen and download our Latest Lock screen has many beautiful HD Cars wallpapers to download for FREE!,STORAGE
access your device storage to save the game data,enable storage to read and save game data settings exit,run get external storage directory execute fetch data get file path,read game data from device storage,STORAGE
This app processes data of your device storage. We do not store or transmit any information on cloud.,save image exit,run get external storage directory run,Save images or take a photo quickly by a single touch of a button,STORAGE
this app reads the content of your external storage (usb or sd card).,view event set date save event edit save cancel return,background item selected click save multiple load folder execute background select date set folder mode set filter load folder set folder mode click load folder load folder execute click get external storage directory execute executor set filter closed set show selectable resume click set show selectable back load folder item selected long click date ,"Events can easily be subscribed to, shared and saved for later",STORAGE
"write external storage: add, modify or delete the contents of your storage",articles select save,get external cache parse path strategy get external checked invoke suspend get file attach invoke get external storage directory get storage state get path strategy ,Save chosen articles for reading later,STORAGE
Our app need access to your device storage to download content from internet,browse tricks videos download buy accessories,get external storage directory get cache ,"Browse tricks, download videos, and buy Yoyos and accessories",STORAGE
read external storage permission is used to load photo from gallery,edit get photo invoice add amount save cancel return help,start file enroll request enroll get native file path open viewer,"Our App will store & maintain all your Invoices with Date and Amount Details Just Click Photos of your Invoices, Add Amount & Tax Info ",STORAGE
access storage,download mp3 and book for free,run get external storage directory run set file path,"This App allows you to Listen, Read and Download MP3 and Book ",STORAGE
storage permission is only used for save recordings to device storage.,audio holy bible press button to start save cancel return,run get external storage directory ,record and save audio bible to your device.,STORAGE
write storage permission,refresh add sticker redo save image return exit,get temporary image file handle result action prepare intent picture camera insert tag entry create picker activity share image create get external storage directory prepare,"Once you have finished using the photo editor with stickers, save your framed photos to the photo frame gallery ",STORAGE
write external storage permission is used to save files to your device.,select photo delete copy cut paste cancel return,get external storage directory get provider get image id list click delete set click listener click copy file,"Multiple selection of photo to move, delete & copy paste files ",STORAGE
this app need write storage permission to download files,download puzzles,run get external storage directory run,download different puzzles and enjoy the fun,STORAGE
write storage: save contacts,save contact,get external storage directory run click save contact set file format execute set path,Save your contacts' details to external storage in vCard format.,STORAGE
permission to access storage data,save image gallery return,click save get external storage directory run,"edit your baby photos with frames and text, save them to gallery or share on the social media.",STORAGE
this app need access to storage to download content into the device,download select themes,run get external storage directory run,you can download keyboard themes using our app.,STORAGE
"by accepting our privacy policy and terms of service, you consent to our collection, storage, use and disclosure of your personal information as described in this privacy policy.",More Select Save as Wallpapers,run refresh total external storage window focus get external storage directory,Free Islamic Quotes For Muslims is a collection of beautiful Islamic quotes Download Islamic Quotes Wallpapers,STORAGE
our app have access to device storage to save downloaded files,download ringtones,run get external storage directory get file cache get path,download free ringtones for your device.,STORAGE
read external storage allows users to upload files,open gallery select upload cancel return,run get external storage directory run open gallery get instance get image list,Uploading a photo with your report also helps the City staff quickly identify the problem,STORAGE
access your device storage to save content,save return,save panorama get external storage directory run,"Save your verses, chapters and podcasts in the bookmarks option ",STORAGE
read and write external storage permission,save image gallery cancel return,click save get external storage directory load file save path save gallery save gallery ,Save the image to the phone's gallery using this hair styler app,STORAGE
obtain user location to provide local news,news select save cancel,click account sign run get external storage directory execute executor refresh total external storage execute wait,"Save news to read later in your own personal reading list, you can also select offline reading for your saved news ",STORAGE
read and write external storage permission required,start record pause stop save return,activity result destroy video player view get external storage directory run run start pause video,"create video clips and save them to the gallery, select video clips from camera roll and add a music.",STORAGE
we may request permission to access your device storage to save files.,save tour cancel details location length duration images return,set content get location append get distance get time update set image preview save click run get external storage directry,"For all tours detailed information is stored Key Facts (length, altitude, duration, difficulty) Detailed descriptions including images ",STORAGE
Our app need storage permission to perform better funcionalities.,start pause save cancel return,run get external storage directory get video create view ,"Shoot, save and share short music story ",STORAGE
our app uses storage permission to save edited photos,save image,get external storage directory,"Hurry up, download Photo Filters Color Effects and start the best picture editing of your life ",STORAGE
write_external_storage save photos created by this app into user's device.,open gallery save photo select folder cancel,get external storage directory load file save path save gallery,"This app stores photos to the gallery, in internal memory or sd card",STORAGE
access external storage,add effect apply refresh save to album exit return,create set content view run get external storage directory set image set gallery instance click save gallery,Save your art in your phone gallery Images created with Pixel Photo Effects can be saved to your photo library,STORAGE
Our app need storage permission to perform better funcionalities.,Select Contact Photo Video Calendar Text Message Files Upload Auto Upload Select All Backup Now SD card Tap to change the upload location IDrive Done Done No Files ,request permission get external storage directory get root path set backup screen set file save set file path,"Backup and restore contacts, photos, videos, calendars, texts and documents (including .doc, .pdf, .zip and more) with a single tap.",STORAGE
This app need access to device storage. No data is stored or transfered by us.,Classes Ready for Download Play Pause Back to Home,finalize destination file necessary valid get external open asset file get external cache get file size apply batch get view allow run expansion execute transfer data start service get file generate temp save file name attach open file item click get root generate save file file exist get storage state start service query start service handle intent start service get external storage directory parse path strategy check main expansion file write data destination get expansion get main expansion file progress start service handle file process response get path strategy receive get expansion zip file generate save file name run get save file path setup destination file,Watch stream online or download classes.,STORAGE
Your storage of device will be accessed and written by our application in order to provice you with better functionality.,Save Image to Gallery,set click listener get file enter foreground start run get external storage directory set click listener click start downloading run background update,you can download free bible quotes wall papers using our app,STORAGE
"we need access to information such as device storage, available storage space.",Halloween Ringtones Select Save to your device ,read device external storage register read phone external storage remove device external storage attach read device write device external storage get external storage directory write phone external storage read phone get file read external storage write device register internal write external storage ,"store and access your pictures, videos ",STORAGE
access your device storage,Download This Book Return,run get external storage directory set click listener parse path strategy await process action send message process socket data handle message execute set incremental search image ready download item store,"Access your account, place holds, renew items, and select eBooks and audiobooks for download.",STORAGE
"data are stored to preferences database for app inside device storage area, and some other data such as camera picture, downloaded data are stored to either memory card ",Save Image,save memo set click listener click save update get update get path strategy resume get file picture taken load image set color scheme set click listener parse path strategy get storage state set size set style set click listener preview frame set click listener run attach click get external cache get external storage directory ,photos are saved in device storage.,STORAGE
"in many cases, software used for browsing websites (web browser) allows for the storage of information in the form of cookies and other similar technologies by default in the user 's end device.",Get Contact Select Backup Contact Choose Folder Start,get external storage directory request contact start get contact details write file run background start backup get file path check available space save,The app automatically backup contacts to device storage.,STORAGE
write external storage permission is required by our app,save image share with no sd card found please insert sd card not enough space,set click listener show storage get external storage directory set click listener click save result convert image get file path append update,"Download love calculator, put your love to a test and see if he is elected and save the result as image to the gallery.",STORAGE
"permission to access, modify, delete content in external storage is required.",save image set as wallpaper cancel return exit,get cache directory set result cancel stop get saved file click share select share on facebook share on whatsapp share on twitter share on instagram cancel,"You can store your ""Love scrapbooking"" in your gallery and use it as love wallpaper",STORAGE
storage permission is used by our app. removing file systems for external storage.,Get Contact Select Backup Contact Choose Folder Start,get storage state get run get file create get external storage directory get view receive parse path strategy closed add information set click listener click save ,"See live satellite location, share your current address, find best routes and save route tracks in history ",STORAGE
Our app need access to your device storage.,Exllent Funny Monkey Live Wallpaper Allow this app to store image in Picture gallery Save Image,get external storage directory request result create interstitial manager create video run run start downloading check status,Download this wallpaper and enjoy the Fun,STORAGE
we may request permission to access your device storage to save files.,Select Save Tours Cancel,run get path get storage state create get external storage directory get file,You can download the tours but Preload easily downloaded from the Internet and use offline,STORAGE
read and write external storage permission,scan save image cancel return,window focus add view player window focus get external storage directory resume get absolute path resume run remove view player run,"You can download and print it, or you can scan it directly from the screen and save image to gallery. ",STORAGE
this app requires write external storage permission to save audio files.,Get Contact Select Backup Contact Choose Folder Start,get external storage directory get instance get authentication run get storage state path strategy get authorization import storage get instance parse path strategy dump get file open run import ,Save your favorite tv shows and episodes,STORAGE
save downloaded wallpapers and themes to the storage of your device.,Edit Add Stickers Add Filters Add Frame Set Color Save to Gallery Cancel,get external storage directory set path set click listener download,download best sms ringtones here for free,STORAGE
We need access your storage to store gameplay data of our app.,amazing wallpaper app select free download exit,click set action finish inflate set click listener set content view set click listener click get external storage directory set click listener select backgrounds request result load file,Download Backgrounds (HD wallpapers) to stylize your device's home screen and make it unique,STORAGE
"storage permission is used for accessing shared external storage, including the reading and adding of any items.",Game data is stored on your device,load event sound call externalize resource resize call get file get patch expansion file invoke parse path strategy extract asset file call open request permission get external file dirs get path set file path run ,Game data is stored on your device,STORAGE
write external storage permission is needed for the app to perform its functionality.,Take a Picture Save to File Select Image File,request camera permission run set click listener context item selected draw make single image get file path,"save business card with details, exchange with partners, update card in any time. ",STORAGE
our app request write external storage permission,select ringtones music free download return,set click listener click start download get path strategy get file get external storage directory closed run call initialize set manual attach get parse path strategy get storage state run ,Get these free music ringtones for Android ringing and free download awesome ringtones that will rock your body!,STORAGE
our app request write external storage permission,Halloween Ringtones Select Save to your device ,backup contacts get external storage directory write file start run background get file path set path start,download scary halloween ringtones for free,STORAGE
Access storage of your device,export save as choose format csv csa save return,set click listener click start download execute background get external storage directory get path update,"this app stores your contacts locally in a compressed CSA file format, including profile images in their original size. ",STORAGE
permission needed: write external storage permission is used for synchronize files.,save image,back run set rating global layout back get view add information layout create banner receive run get external storage directory load set rating receive add information layout ,"qr code will be stored, and you can remove all qr code from history. ",STORAGE
"we need permission to access device storage, for example photos and videos.",Select Folder Start Synchronize Complete,get path strategy parse path strategy run set manual get storage state get file create interstitial manager attach get external storage directory ,sync everything to storage for offline use.,STORAGE
permission to access device storage,Select Contact SMS Call Log Export to PDF Save,get external storage directory run background,Now you can get PDF backup of almost everything,STORAGE
read external storage to read songs of your device. write external storage to save edited ringtones notification alarm tones.,Get Contact Select Backup Contact Choose Folder Start,get storage state load get external storage directory load get file load load parse path strategy load get video instance run request interstitial request banner attach get path strategy get video instance ,read & write audio files on your device. files will be saved in sdcard/media/audio folder. create new ringtones or delete existing files,STORAGE
needed permission: read and write external storage.,"PC Sync allows to synchronize your Calendar, Contacts, To Dos, Notes and Password entries with EssentialPIM",get external storage directory,"You can now store any external files attached to items (appointments, notes, tasks, etc.) Backup EssentialPIM data to your device or to any online service.",STORAGE
we need access to your storage of your device.,Show All Ringtones make new ringtones delete audio file Save new ringtones,get external storage directory get file path select music write get path strategy get file attach connect write save share file ,select ringtones and download them for free ,STORAGE
Your storage of device will be accessed and written by our application in order to provice you with better functionality.,Format Type Metadata Place a barcode inside the viewfinder rectangle to scan it. Open Camera Select Image from Storage,request permission get external file dir get path get file resize request camera open,"Save files from dropbox, google drive. Build-in file manager for opening projects from SD card and internal storage ",STORAGE
the application also requires access (read and write) to users external storage to be able to open file with saved project.,get contact take photo create new contact save,get external storage directory set view pager click create form attach files,Save your contacts' details to your device storage,STORAGE
This app processes data from your device storage. Need for write external storage permission.,Free Music Ringtones Download Now,set click listener select item set click listener download get available storage space check writable get cache directory write,download ringtones and mp3 ringtones for your Android device,STORAGE
Your storage of device will be accessed and written by our application in order to provice you with better functionality.,Quran Mp3 Ringtones Search Add to Favorite Download Now,get external storage directory item selected mode set click listener backup get file path set click listener get external backup folder set click listener click save backup,"If you are tired of the old standard ringtones and SMS sounds, download Quran Mp3 Ringtones. ",STORAGE
"by accepting our privacy policy and terms of service, you consent to our collection, storage, use and disclosure of your personal information as described in this privacy policy.",select contact backup select folder start cancel exit,activity result run get external storage directory call run get file name item selected parse path strategy get path strategy get real path get free external storage space get file get storage state,Restoring or changing contacts from files,STORAGE
Access your device storage to save exported backup files,Top Ringtones Songs Select Save,get external storage directory set click listener click save file append,download ringtones and mp3 ringtones for your Android device,STORAGE
"permission to access, modify, delete content in external storage is required.",Get Contact Select Backup Contact Choose Folder Start,start command bind view holder get external cache dispatch load complete execute get icon set click listener create tab view start support action mode window add tab get external storage directory,Allows an application to write to external storage. used in application to save Contacts on your phone as file.,STORAGE
this app need write external storage to save downloaded materials such as video and audio data. No data is transfered or stored outside your phone.,select contact backup select folder start cancel exit,get external storage directory get external cache get file get path strategy get storage state attach get external get parse path strategy ,We read user contact data regularly to download video/voicemails from your friends in contacts.,STORAGE
This app requires write external storage permission to save audio files.,play ringtone set as save exit,play ringtone bottom run animation end click get external storage directory set view value run item click disable replay saving click load configuration ,"Ringtone maker and ringtone downloader with funny ringtones, save the ringtones and use them as sms alert, notifications and so on.",STORAGE
user need to grant access to device storage.,Get Contact Select Backup Contact Choose Folder Start,run set click listener create video get external storage directory get path set file path run background download,"It is meant to store your phone contacts in a more readable file so that it can be printed later on on a Printer, for instance.",STORAGE
permission to access device storage is required.,browse files cut copy move paste delete save cancel return exit,request permission get external storage directory get path save item,"Cut, copy, move, paste, delete multiple items using the integrated explorer of this application ",STORAGE
save contacts as a file in the storage of your phone/device.,export contact select save as save cancel exit,get external cache abort get external get path strategy initialize get get storage state parse path strategy create file click save get file path,you can export your contacts to a local file.,STORAGE
"by accepting our privacy policy you consent to our collection, storage, use and disclosure of your personal information as described in this privacy policy.",Select Folder Select Files Copy Paset Cut Move Delete,activity result service connected set click listener request result run get external storage directory click run,"Store your frequently used data, access them instantly and utilise them efficiently.",STORAGE
our app request write external storage permission,Islamic Ringtones Free Download,initialize write file public directory test file get file run get external storage directory run run get path strategy get storage state parse path strategy run run get available file attach get free external storage space get external cache get request run get external need permission run ,hurry to the market and download this free collection of Islamic ringtones and sounds and download amazing ringtones for free,STORAGE
This app saves all files locally on device storage.,browse search download library,request permission run background start backup get external storage directory get path save,"The best top songs can easily be yours now, just hit the download button!",STORAGE
"device storage data: since appseed infotech provides app(s) for the entertainment purpose, we may access and/or collect user 's device storage data such as images, videos, and other data files.",files hide unhide delete add select save cancel exit back to main page,get cache directory call get external cache get cache directory create default create reserve disk cache get individual cache directory create interstitial manager get storage state create new get external storage directory,"This app requires storage permission to provide you some functionalities like hide/unhide files, delete and add files, share files as per your action taken. ",STORAGE
The app need access device storage,New Ringtones 2015 Free Download Save Cancel,request storage permission check available storage space get file dir set click listener set view select item click download set file path run background,Download SMS Ringtones and Sounds for Android app and enjoy the best SMS Ringtones and Sounds for Android and free message tones.,STORAGE
"this app store audio files to your device storage, therefore we need user to grant write external storage permission to the app",horror ringtones scary sounds select free download return,set click listener get external storage directory create new attach get storage state set click listener click delete file delete set click listener click hide file,download these horror ringtones for free and enjoy,STORAGE
access your device storage,Select Save as Ringtone select folder save,set click get external storage directory execute run set file path set click listener click save file,WRITE_EXTERNAL_STORAGE: This permission is necessary because app need save ringtone file on sd card,STORAGE
access your device storage,Music Album Return,get external storage free size run start write file get external storage directory,READ_EXTERNAL_STORAGE: This permission is necessary because app need read your music file,STORAGE
"we may ask you to provide us with certain personally identifiable information such as camera, photo gallery, storage that can be used to run the application normally",save photo choose folder save cancel back to main page exit,run get individual cache directory get path strategy run get cache directory call get external cache get cache directory create new get external storage directory ,"Photos files are accessible over USB - photos stored in ""DCIM-KidCamera"" folder in root of phone's external storage ",STORAGE
access storage,open gallery select photo ok cancel return,click run get external storage directory,Select your photo from gallery or capture new photo Suit,STORAGE
write external storage permission is required to save photos and videos,record video save video return,run refresh total external storage cache video page activity get path strategy build request session get storage state received error render process gone run get file run get external storage directory start run,Two options to save the recorded video data:Option 1: Cache the recorded video data into TF card or phone internal storage by temp files,STORAGE
needed permission: read and write external storage.,gallery select return,create get disk cache add image cache create create get external storage directory get external cache ,Select a photo from the gallery,STORAGE
needed permission: read and write external storage.,open gallery select photo return,create get disk cache add image cache create create get external storage directory get external cache ,Select a photo from the gallery,STORAGE
needed permission: camera.,open gallery select photo return camera take photo save image,open set preview set picture size take picture,take photos using the phone or tablet camera,STORAGE
"we only require read and write external storage permission, we do not modify or delete content to your storage space.",save share exit,get external storage directory ,Share your snowman on Facebook or save as file to use as a card & send to your friends to brag about your snowman,STORAGE
