Permission,Original Description,DecribeCtx-Ctx Descritpion,Checked,DecribeCtx Descritpion,Checked,Code2Vec Descritpion,Checked,User Num
STORAGE,Save your new picture and share it instantly on social networks!,save image to gallery share photo with friends,0.8,save image to gallery share photo with friends,0.8,save the download to your phone,0.2,5
STORAGE,photo storage management; easy photo editing functions; save; delete; share; set as wallpaper,select photos from the gallery,0.5,select photos from the gallery,0.25,select photos from the gallery,0.25,4
STORAGE,Save and share your results with friends and teachers,save the files to your storage or sd card,0.6666666666666666,save files as pdf format,0.3333333333333333,save the files to your storage or sd card,0.6666666666666666,3
STORAGE,Circle Collage MakerCircle Collage is the best Photo Collages when you have a Circle Shape,save the picture to your storage of your device,0.5,save your photo to gallery or storage,0.75,save the picture to your storage of your device,0.5,4
STORAGE,Save high resolution photo montages to your phone gallery!,save pictures,0.0,save photo to your phone gallery,1.0,save photo to your gallery,0.6666666666666666,3
STORAGE,save photos or videos to device storage,save photo to your phone gallery,0.0,save photo to your phone gallery,0.0,save photo to your phone gallery,0.0,2
STORAGE,Download Backgrounds 4K (HD Wallpapers)to stylize your device's home screen and make it uniqueThe images can easily be saved to your phone /tabletChoose the image you want and Save this image (you can a lot of images),download to your storage,0.4,download to your storage,0.4,download to your storage,0.4,5
STORAGE,storage - save charts to phone storage,storage access,0.8333333333333334,download file to device storage availble space,0.16666666666666666,storage access,0.8333333333333334,6
STORAGE,Listen & download sermon audio and podcasts,download and download ringtones for free,1.0,download to your storage,0.3333333333333333,download to your storage,0.3333333333333333,3
STORAGE,You can save your videos in new format in simple stepsYou can also compress video in simple and easy steps,the app access your device storage ,0.5,the app you use you can save videos to your storage,0.5,the app access your device storage ,0.5,4
STORAGE,Save to gallery,save your photo to your phone and share it with your friends,0.3333333333333333,save photo to your phone gallery,0.6666666666666666,save your photo to your phone and share it with your friends,0.3333333333333333,3
STORAGE,You can also download mp3 on your phone to listen without internet connection,storage access,0.4,you can download ringtones and free ringtones for your android device,0.2,you can download ringtones and free ringtones for your android device,0.2,5
STORAGE,Offline download and viewingDedicated download manager,save your favorite image to your phone gallery,0.3333333333333333,download your favorite to your phone storage or sd card,0.6666666666666666,save the download to your phone,0.3333333333333333,3
STORAGE,You can save the videos and share them with your friends and family!,storage access,0,save the images to your sd card,0,save the images to your sd card,0,0
STORAGE,Received coins; open tanks are stored on your device,save images to the sd card,0.6666666666666666,save files to external storage,0.6666666666666666,save photo to your gallery,0.0,3
STORAGE,The new video avatar will be saved in memory; you can replace your old profile picture with the new one,you can take photo from gallery or take from camera upload to profile,0.4,you can take photo from gallery or take from camera upload to profile,0.4,save the download to your phone,0.4,5
STORAGE,storage: pocket expense needs this permission to store data in your phone,save to the external storage,0.5,save files to local cache storage,0.16666666666666666,save to the external storage,0.5,6
STORAGE,storage permission is used to save user preferrence,the application uses storage permission,1.0,this app access your phone storage,0.6666666666666666,save the download to your phone,0.0,6
STORAGE,Download and keep the beautiful HD artwork!,download your favorite images to your storage,0.4,download your favorite images to your storage,0.4,save your photo to your phone and share it with your friends,0.2,5
STORAGE,This package simply copies Bible audio files in the package into the Bible app default audio folder; i.e. "audio4bible" folder in the external storage,access your storage,0.3333333333333333,download mp3 files to device storage,0.6666666666666666,access your storage,0.3333333333333333,3
STORAGE,it?'?s a lightweight browsers especially useful to users of android phones with lower space and less storage space; but still packed with great features,this app check availble storage device storage space,0.25,this app check availble storage device storage space,0.25,you can download to your phone,0.5,4
STORAGE,Share on social media or save for wallpaper,save the images to your sd card,0.0,save photo to your phone gallery set as wallpaper,0.5,save the images to your sd card,0.0,4
STORAGE,When you download the village routes in advance; you don?'?t have to worry about mobile data or roaming costs,download to the storage for offline,0.75,you cann download file to storage for offline,0.75,save the download to your phone,0.25,4
STORAGE,You can save or share your photo to Instagram; its very simple and cute!,save photos to the gallery and share it,0.6666666666666666,save photos to the gallery and share it,0.5,save photos to the gallery and share it,0.5,6
STORAGE,Save and track fishing locations- Find saved locations with GPS navigation system- Measure road and direct distances,the app will use storage permission,0.3333333333333333,the app will use storage permission,0.3333333333333333,the app will use storage permission,0.3333333333333333,3
STORAGE,Download this theme and Facemoji Keyboard,download your favorite to the sd card,0.5,you can download to your phone,0.75,you can download to your phone,0.75,4
STORAGE,Summary and each category statsCost charts (fuel vs other costs; categories; total monthly costs)Reporting module - create report for your car; save it to TEXT file and share it!,storage access,0.8,save the download to your phone,0.2,save the download to your phone,0.2,5
STORAGE,The app tracks the content you open and allows you to save your favourite resources for an easy and immediate use!,you can download files to your device,0.25,you can download files to your device,0.25,access your storage,0.25,4
STORAGE,It also provides features that help users storing and selecting varieties of book,download and download,0.0,download books,0.3333333333333333,save the download to your phone,0.6666666666666666,3
STORAGE,It's easy to save the information you want for laterWith the app; download and access the paper when you are offline,download your favorite images to sd card,0.0,you can download pdf file paper for offline use,0.6666666666666666,download your favorite images to sd card,0.0,3
STORAGE,write storage: save pictures to external directory,save images to the sd card,1.0,save photo to your gallery,0.3333333333333333,save photo to your gallery,0.3333333333333333,3
STORAGE,Just search a fresh font you like; then you can own it by clicking download at the end of the screen,download for offline use,1.0,download for offline use,1.0,download for offline use,1.0,3
STORAGE,Once you have completed your animated flower frames; you can save them as live wallpapers and set them as your phone?'?s background; or save your project as an image,save your photo to your phone and share it with your friends,2.0,save photo to your phone gallery you can set as wallpaper and set as wallpaper background,4.0,save your photo to your phone and share it with your friends,2.0,6
STORAGE,read external storage reading files for uploads and reading cached images,access your storage,0.0,this app use read external storage to read storage read files in storage,1.0,access your storage,0.0,5
STORAGE,Catch up / listen again to all your favourite shows whenever you like Download and listen to shows offline; perfect for listening while you're travelling,download mp3 ringtones for offline use,0.0,download mp3 ringtones for offline use,0.0,download to your storage,0.3333333333333333,3
STORAGE,With the save button; you can save your pictures in the gallery android,save photo to your gallery,0.25,save photo to your phone gallery,0.75,save photo to your gallery,0.25,4
STORAGE,save the picture in your phone you can also send it to friends right there,you can take photo with the the camera or take photo from photo gallery,0.5,you can take photo with the the camera or take photo from photo gallery,0.5,save your photos to the phone or share it with the app,0.5,4
STORAGE,upload any pdf form or document from local storage or cloud drives,access your storage,0.3333333333333333,read your files and upload,0.3333333333333333,access your storage,0.3333333333333333,3
STORAGE,Save your image to SD card,save photo to your gallery,0.0,save photo to external storage,0.6666666666666666,save photo to your gallery,0.0,3
STORAGE,HD Neon Wallpapers with Own Photo SupportGet rid of your boring lock screen and download our Latest Lock screenIt has many beautiful HD Cars wallpapers to download for FREE!,download and download the file to your phone storage,0.2,save the images to your sd card,0.4,save the images to your sd card,0.4,5
STORAGE,read game data from device storage,the application uses storage permission,0.8,save the download to your phone,0.2,save the download to your phone,0.2,5
STORAGE,Save images or take a photo quickly by a single touch of a button,save images to the sd card,0.0,take pictures using device camera or select photo from gallery,1.0,save photo to your gallery,0.0,1
STORAGE,Events can easily be subscribed to; shared and saved for later,download your favorite and share it,0.0,save your photo to your phone and share it with your friends,1.0,save your photo to your phone and share it with your friends,1.0,1
STORAGE,Save chosen articles for reading later,save to the external storage,0.6666666666666666,download files for offline offline use,1.0,save to the external storage,0.6666666666666666,3
STORAGE,Browse tricks; download videos; and buy Yoyos and accessories,download the files to storage of your storage,0.3333333333333333,you can download files to storage,1.0,access your storage,0.0,3
STORAGE,build the simplest face photo prank save photos to gallery!,take camera to take the camera,0.16666666666666666,save the images to your sd card,0.3333333333333333,save the images to your sd card,0.3333333333333333,6
STORAGE,Our App will store & maintain all your Invoices with Date and Amount Details Just Click Photos of your Invoices; Add Amount & Tax Info ,the app use camera of your camera,0.0,save photo to your phone gallery,1.0,save photo to your gallery,0.0,2
STORAGE,This App allows you to Listen; Read and Download MP3 and Book ,save the download to your phone,0.6666666666666666,you can download mp3 to your device,0.3333333333333333,save the download to your phone,0.6666666666666666,3
STORAGE,record and save audio bible to your device.,download ringtone for free,0.0,download and save mp3 to your storage,1.0,save the download to your phone,0.75,4
STORAGE,Once you have finished using the photo editor with stickers; save your framed photos to the photo frame gallery ,save pictures to your storage space,0.4,save photo to your phone gallery,0.2,save your photos to your phone and share it with the app,0.4,5
STORAGE,Multiple selection of photo to move; delete & copy paste files ,the app can can from the external directory,0.2,access to storage you can save delete photos and files,0.8,save your photo to your phone and share it with your friends,0.0,5
STORAGE,download different puzzles and enjoy the fun; Save all puzzles in progress ?'? work on all of them at the same time! Use PAUSE button if you want to see the whole picture; or to save your progress! ,save the download to your phone,0.6,download files to your storage,0.6,save the download to your phone,0.6,5
STORAGE,Save your contacts' details to external storage in vCard format.,save the images to your sd card,0.6,save photos and contacts to your phone storage,0.6,save the images to your sd card,0.6,5
STORAGE,edit your baby photos with frames and text; save them to gallery or share on the social media.,save the picture to your storage of your device,0.2,save photo to your phone gallery,0.6,download your favorite images to sd card,0.4,5
STORAGE,you can download keyboard themes using our app.,download to the storage for offline,0.0,download files to your phone storage,0.6,save to the external storage,0.4,5
STORAGE,Free ?'?Islamic Quotes For Muslims?'? is a collection of beautiful Islamic quotes Download Islamic Quotes Wallpapers,download ringtones for free,0.25,access your storage,0.25,access your storage,0.25,4
STORAGE,download free ringtones for your device.,download ringtones to your phone,0.75,download ringtones to your phone,0.75,download ringtones to your phone,0.75,4
STORAGE,Uploading a photo with your report also helps the City staff quickly identify the problem,save pictures to your phone storage or sd card,0.75,save pictures to your phone storage or sd card,0.75,save pictures to your phone storage or sd card,0.75,4
STORAGE,The App allows you to Listen; Read and Download MP3 and Book,download and save mp3 to your storage,0.25,download and save mp3 to your storage,0.25,download and save mp3 to your storage,0.25,4
STORAGE,Save your verses; chapters and podcasts in the bookmarks option ,save photos to the gallery and share it,0.0,save the download to your phone,0.6,save the download to your phone,0.6,5
STORAGE,Save the image to the phone?'?s gallery using this hair styler app,download for offline,0.0,save your photos to your phone and share it with the app,0.75,save your photos to your phone and share it with the app,0.75,4
STORAGE,Save news to read later in your own personal reading list; you can also select offline reading for your saved news ,download files for offline use,0.3333333333333333,download files for offline use,0.3333333333333333,download files for offline use,0.3333333333333333,3
STORAGE,For all tours detailed information is stored:?'? Key Facts (length; altitude; duration; difficulty)?'? Detailed descriptions including images ,save pictures to your storage space,0.5,save photo to your phone gallery,0.0,save pictures to your storage space,0.5,2
STORAGE,Shoot; save and share short music story ,download mp3 to your phone,0.0,download mp3 to your phone,0.0,storage access,0.0,2
STORAGE,Hurry up; download Photo Filters Color Effects and start the best picture editing of your life ,external storage support,0.0,save photo to your gallery,0.8,save photo to your gallery,0.8,5
STORAGE,Photo Where stores pictures in his gallery (PhotoWhereGallery folder on the SD card if present otherwise the phone memory) from which you can easily transfer to your PC.,save the photos to your phone and share it with your friends,0.0,save photo to your phone storage or sd card,0.75,save the photos to your phone and share it with your friends,0.0,4
STORAGE,Save your art in your phone gallery Images created with Pixel Photo Effects can be saved to your photo library; shared with your friends; set as your wallpaper or shared on any social networking site ,save pictures to your storage space,0.25,save photo to your phone gallery,0.75,save pictures to your storage space,0.5,4
STORAGE,Backup and restore contacts; photos; videos; calendars; texts and documents (including .doc; .pdf; .zip and more) with a single tap.,save contact to file,0.2,save contact to file,0.2,save contact to file,0.2,5
STORAGE,Watch stream online or download classes.,download mp3 to your phone storage,0.3333333333333333,download mp3 to your phone storage,0.3333333333333333,download files to your phone in the app,0.6666666666666666,3
STORAGE,you can download free bible quotes wall papers using our app,download your favorite to the sd card,0.0,download books,0.0,download your favorite to the sd card,1.0,1
STORAGE,store and access your pictures; videos ,save pictures to your storage space,0.3333333333333333,save your photo and video to your phone gallery,0.6666666666666666,save the images to your sd card,0.0,3
STORAGE,Access your account; place holds; renew items; and select eBooks and audiobooks for download.,download and download,0.16666666666666666,download and download,0.0,download and download,0.0,6
STORAGE,photos are saved in device storage.,save photo to your phone storage or sd card,0.8,save photo to your phone storage or sd card,0.8,save photo to your phone storage or sd card,0.8,5
STORAGE,The app automatically backup contacts to device storage.,save the photo to device storage,0.6666666666666666,save photo and contacts to your phone storage,0.6666666666666666,save the photo to device storage,0.6666666666666666,3
STORAGE,Download love calculator; put your love to a test and see if he is elected and save the result as image to the gallery.,save pictures to your storage,3.0,save photo to your phone gallery,4.0,save pictures to your storage,2.0,6
STORAGE,Finish off with your favorite photo effect and filter and you are done! You can store your "Love scrapbooking" in your gallery and use it as love wallpaper or share with all your friends on major social networks ,save photos to the gallery,0.6666666666666666,save pictures to your phone storage or sd card,0.6666666666666666,save photos to the gallery,0.5,6
STORAGE,See live satellite location; share your current address; find best routes and save route tracks in history ,you can download free files in the app,0.0,you can download free files in the app,0.0,you can download free files in the app,0.0,3
STORAGE,Download this wallpaper and enjoy the Fun,save your favorite to your phone storage,0.75,save your favorite to your phone storage,0.75,save your favorite to your phone storage,0.75,4
STORAGE,You can download the tours but Preload easily downloaded from the Internet and use offline,download file as pdf format in your phone,0.2,download file as pdf format in your phone,0.2,download file as pdf format in your phone,0.2,5
STORAGE,You can download and print it; or you can scan it directly from the screen and save image to gallery. ,save pictures to your storage space,0.6,save pictures to your storage space,0.6,save pictures to your storage space,0.6,5
STORAGE,Save your favorite tv shows and episodes,save photo to your gallery,0.3333333333333333,download files to local cache,1.0,save photo to your gallery,0.3333333333333333,3
STORAGE,download best sms ringtones here for free,download ringtone for free,0.75,download ringtones for your device,0.75,save the download to your phone,0.0,4
STORAGE,Download Backgrounds (HD wallpapers) to stylize your device's home screen and make it unique,save photos to your phone gallery and share it with your contacts friends,0.5,save photos to your phone gallery and share it with your contacts friends,0.5,save photos to your phone gallery and share it with your contacts friends,0.5,4
STORAGE,Game data is stored on your device,download free files in the app and use your phone storage,0.5,download free files in the app and use your phone storage,0.5,download free files in the app and use your phone storage,0.5,4
STORAGE,save business card with details; exchange with partners; update card in any time. ,download and use for offline,0.6666666666666666,download and use for offline,0.6666666666666666,download and use for offline,0.6666666666666666,3
STORAGE,Get these free music ringtones for Android ringing and free download awesome ringtones that will rock your body!,you can download ringtones and free ringtones for your android device,4.0,save the download to your phone,3.0,save the download to your phone,3.0,6
STORAGE,download scary halloween ringtones for free,download ringtones for your device,0.25,download ringtones for your device,0.25,download ringtones for your device,0.25,4
STORAGE,this app stores your contacts locally in a compressed CSA file format; including profile images in their original size. ,storage access,1.0,storage access,0.6666666666666666,storage access,0.6666666666666666,3
STORAGE,qr code will be stored; and you can remove all qr code from history. ,save images to the sd card,0.0,use camera to scan saved qe code,0.6,save to the external storage,0.4,5
STORAGE,sync everything to storage for offline use.,download file to storage,0.4,download file to storage,0.4,download file to storage,0.4,5
STORAGE,Now you can get PDF backup of almost everything,save files to your phone storage and sd card,0,save files to your phone storage and sd card,0,save to the external storage,0,0
STORAGE,read & write audio files on your device. files will be saved in sdcard/media/audio folder. create new ringtones or delete existing files,this app will use storage permission to save files in your device,0,this app will use storage permission to save files in your device,0,this app will use storage permission to save files in your device,0,0
STORAGE,You can now store any external files attached to items (appointments; notes; tasks; etc.) Backup EssentialPIM data to your device or to any online service. Restore the backup data with ease onto the existing or any other Android device. ,download free files to your device,0.5,you can download to your phone,0.5,you can download to your phone,0.5,6
STORAGE,select your favorite ringtones; download them for free ,download ringtones for your device,0.3333333333333333,download ringtones for your device,0.3333333333333333,download ringtones for your device,0.3333333333333333,3
STORAGE,Save files from dropbox; google drive. Build-in file manager for opening projects from SD card and internal storage ,download for offline use,0.0,download files to your storage for offline use,0.8,download for offline use,0.2,5
STORAGE,Take a photo of your business card - the snapADDY Business Card Scanner recognizes the image section and automatically extracts a new contact from it in the app. You can also save other attachments; notes or the photo of the back of the business card in the app for a later export.,this app will use camera you can take photo and save photo to your phone storage,4.0,this app will use camera you can take photo and save photo to your phone storage,4.0,this app will use camera you can take photo and save photo to your phone storage,4.0,6
STORAGE,download ringtones and mp3 ringtones for your Android device,you can download ringtones and free ringtones for your android device,0.0,download ringtone mp3 for your device,1.0,you can download ringtones and free ringtones for your android device,0.0,3
STORAGE,If you are tired of the old standard ringtones and SMS sounds; download Quran Mp3 Ringtones. ,download free ringtone,0.3333333333333333,download ringtones for free to your device,0.6666666666666666,download free ringtone,0.3333333333333333,3
STORAGE,Restoring or changing contacts from the spreadsheet is as simple as uploading the file to your phone via USB; email; Dropbox; Google Drive or Box. It couldn't be easier.,save contact details to your device,0.6666666666666666,save contact details to your device,0.6666666666666666,save contact details to your device,0.6666666666666666,3
STORAGE,download ringtones and mp3 ringtones for your Android device,you can download ringtones and free ringtones for your android device,1.0,save the images to your sd card,0.0,save the images to your sd card,0.0,2
STORAGE,Allows an application to write to external storage. used in application to save Contacts on your phone as file.,save the photos to your phone and share it with your friends,1.0,save your photo and contact to your phone storage,6.0,save the photos to your phone and share it with your friends,1.0,6
STORAGE,We read user contact data regularly to download video/voicemails from your friends in contacts.,download free files to your device,0.6666666666666666,download video for to to your device,0.6666666666666666,download free files to your device,0.3333333333333333,3
STORAGE,Ringtone maker and ringtone downloader with ?'?funny ringtones?'?; save the ringtones and use them as sms alert; notifications and so on.,you can download ringtones to your phone and sd card,0.0,download ringtone and set as notification alert and sms ringtone,1.0,you can download ringtones to your phone and sd card,0.0,3
STORAGE,It is meant to store your phone contacts in a more readable file so that it can be printed later on on a Printer; for instance.,you can save your contacts to storage of your device,0.8,the app can read contacts or contact,0.4,you can save your contacts to storage of your device,0.6,5
STORAGE,Cut; copy; move; paste; delete multiple items using the integrated explorer of this application ,external storage support,0.5,access your file storage you can select and delete file from your storage,0.5,save to the external storage,0.0,2
STORAGE,you can export your contacts to a local file.,you can save the contact,0.4,this app will use read contact permission you can use can save contact to pdf to device storage,0.8,download to your storage,0.2,5
STORAGE,Store your frequently used data; access them instantly and utilise them efficiently.,access storage,1.0,save files to your storage and share it with your friends,0.0,access storage,1.0,3
STORAGE,hurry to the market and download this free collection of ?'?Islamic ringtones and sounds?'? and download amazing ringtones for free,download ringtones for your device,1.0,download ringtones for your device,1.0,download ringtones for your device,1.0,3
STORAGE,The best top songs can easily be yours now; just hit the download button!,download ringtone for free,0.75,download ringtone for free,0.75,download ringtone for free,0.75,4
STORAGE,This app requires storage permission to provide you some functionalities like hide/unhide files; delete and add files; share files as per your action taken. ,this application will use your device storage,0.5,this application will use your device storage,0.0,this application will use your device storage,0.0,2
STORAGE,Download SMS Ringtones and Sounds for Android app and enjoy the best SMS Ringtones and Sounds for Android and free message tones.,download ringtone for free,0.25,download ringtones for your device,0.75,download ringtone for free,0.5,4
STORAGE,download these horror ringtones for free and enjoy,save to the external storage,0.3333333333333333,download ringtones for your device,0.3333333333333333,save to the external storage,0.3333333333333333,3
STORAGE,READ_EXTERNAL_STORAGE This permission is necessary because app need read your music file,download free ringtone,0.5,this app read external storage information,0.5,download free ringtone,0.5,4
STORAGE,WRITE_EXTERNAL_STORAGE This permission is necessary because app need save ringtone file on sd card,download free ringtone,0.0,download ringtone music to your storage or sd card,1.0,download free ringtone,0.0,4
STORAGE,Photos files are accessible over USB - photos stored in "DCIM-KidCamera" folder in root of phone's external storage ,save your photo to your device storage,0.75,save your photo to your device storage,0.75,save your photo to your device storage,0.75,4
STORAGE,Select your photo from gallery or capture new photo Suit,save the picture to your storage or sd card,0.25,you can download in the app,0.25,you can download in the app,0.25,4
STORAGE,Two options to save the recorded video data:Option 1: Cache the recorded video data into TF card or phone internal storage by temp files,download free files to your device,0.2,you can download photos and videos to your device,0.4,download files to your phone in the app,0.4,5
STORAGE,Select a photo from the gallery,you can select photo in device storage or sd card,0.2,you can select photo in device storage or sd card,0.2,you can select photo in device storage or sd card,0.2,5
STORAGE,Select a photo from the gallery,select photos from the gallery or select photos from your device,0.3333333333333333,select photos from the gallery or select photos from your device,0.3333333333333333,select photos from the gallery or select photos from your device,0.3333333333333333,3
STORAGE,Share your snowman on Facebook or save as file to use as a card & send to your friends to brag about your snowman,download file to your device,0.5,download file to your device,0.5,download file to your device,0.5,4
STORAGE,The database can be on the internal memory or external storage,this application will use your device storage,0.8,store data file to your phone storage,0.4,this application will use your device storage,0.4,5
STORAGE,Delete useless Android system files; large files and app caches for an instant speed boost ,the app will use storage of your storage,0,this app will use storage permission,0,the app will use storage of your storage,0,0
STORAGE,permission WRITE_EXTERNAL_STORAGE After you save a new Ringtone; the APP need rights to write it to your SD card ,download ringtone for free,0.0,download ringtone for free,0.25,download ringtone for free,0.25,4
STORAGE,Save separate status image and video,save photo and video to your phone gallery,0.2,save photo and video to your phone gallery,0.2,download your favorite images to sd card,0.4,5
STORAGE,choose a photo from the gallery or take a photo with the camera,take photo with your camera or take from phone gallery,1.0,take photo with your camera or take from phone gallery,1.0,take photo with your camera or take from phone gallery,1.0,4
STORAGE,Select mp3/music from your mobile or Recordings,save the download to your phone,0.2,this app read files from your storage,1.0,save the download to your phone,0.2,5
STORAGE,Manage files in the storage memory; Delete all data from the internal or external storage memory; all of data are un-recoverable ,external storage support,0.2,the app use read storage permission,0.6,access your storage,0.6,5
STORAGE,Access your photos; media; and files on your device????: Used to save and load game play data ,this app will access your device storage and save file to your device storage,0.2,this app will access your device storage and save file to your device storage,0.2,save the download to your phone,0.2,5
STORAGE,This app needs this permission to load external ringtones; This app needs this permission to save pictures taken by users who are using the photo mission ,save photo to your device storage,0.5,save photo to your device storage,0.5,save photo to your device storage,0.5,6
STORAGE,Modify or delete the contents of your USB storage: to delete media files and thumbnails when receiving user action,this application will use your device storage,0.25,save to the external storage,0.0,save to the external storage,0.0,4
STORAGE,permission WRITE_EXTERNAL_STORAGE Save the capture photos and videos,save photo to your gallery,0.25,save photo to your device storage,1.0,save photo to your gallery,0.25,4
STORAGE,Large File function suggest deleting large files to free up storage; organize your storage space better ,you can can delete files and and clean your storage space of you phonne,0.3333333333333333,you can can delete files and and clean your storage space of you phonne,0.3333333333333333,you can can delete files and and clean your storage space of you phonne,0.3333333333333333,6
STORAGE,Be able to save different version of your artwork for the same sketch and revisit later!,this application will use your device storage,0.5,this application will use your device storage,0.5,this application will use your device storage,0.5,4
STORAGE,Decorate your photos with your Pics then apply the frame that you like and you can save the photo; share with friend ,open camera to take photo or you can select photo from phone gallery,0.2,open camera to take photo or you can select photo from phone gallery,0.2,save your photos to your phone gallery,0.4,5
STORAGE,Permissions that we use: WRITE_EXTERNAL_STORAGE: to store user ringtones,download ringtone for free,0.0,download ringtones to your device storage,0.8,download ringtone for free,0.0,5
STORAGE,Save your delicious creation in your gallery or camera roll,save pictures to your storage space,0.5,save photo to your gallery,0.5,save photo to your gallery,0.5,2
STORAGE,Save your delicious creation in your gallery or camera roll,save the photo to device storage,0.5,save your photos to your phone gallery,0.75,save your photos to your phone gallery,0.75,4
STORAGE,View all your photos on the phone,save the photos to device or sd card path,0.0,select photos from the gallery or select photos from your device,0.6666666666666666,save photo to your gallery,0.3333333333333333,6
STORAGE,Browse files and folders in storage,select photos from the gallery or select photos from your device,0.6666666666666666,select photos from the gallery or select photos from your device,0.6666666666666666,select photos from the gallery or select photos from your device,0.6666666666666666,3
STORAGE,Large File function suggest deleting large files to free up storage; organize your storage space better ,storage access,0.4,this app can remove file of your storage storage and you you can free device storage space,0.6,access your storage,0.2,5
STORAGE,It will create amplified versions of them in the Music folder on your SD card (or external storage),download ringtone for free,0.3333333333333333,save mp3 files to your storage or sd card,0.6666666666666666,you can download in the app,0.0,3
STORAGE,Optional permissions Storage: Used to save or load health eating supported information; such as photos or food photos ,save photos to your storage,0.6666666666666666,save photos to your storage,0.6666666666666666,save your photos to your phone gallery,0.5,6
STORAGE,Just a tool for users save their media,you can save your photo and video files to your phone gallery,0.3333333333333333,you can save your photo and video files to your phone gallery,0.3333333333333333,you can save your photo and video files to your phone gallery,0.3333333333333333,3
STORAGE,Large File function suggest deleting large files to free up storage; organize your storage space better ,get path from external storage,0.3333333333333333,app will delete large file to clean your storage space,1.0,access your storage,0.6666666666666666,3
STORAGE,Select the path to save photos and videos More easy and useful functions are included in this free HD camera app,you can set a path and save files to destination folder,0.6666666666666666,you can set a path and save files to destination folder,0.6666666666666666,save photo to your gallery,0.3333333333333333,3
STORAGE,Share: send your robot; chipmunk; nervous or any other through your favorite chat app; save as ringtone; save to gallery; etc ,save your favorite images to device gallery,0.75,save your photo to phone gallery,0.5,save your favorite images to device gallery,0.75,4
STORAGE,clean junk for more storage space,get path from external storage,0.2,access your storage,0.4,access your storage,0.4,5
STORAGE,You could compose a memo; take a photo or apply a picture from your gallery and share with others ,take pictures using camera or take image from gallery,0.25,take pictures using camera or take image from gallery,0.25,take pictures using camera or take image from gallery,0.25,4
STORAGE,Required Permissions: storage - to save data on phone,this app will use storage permission to save files,0.0,this app will use storage permission to save files,1.0,this app will use storage permission to save files,0.0,2
STORAGE,With the image you can save the whole image; share the full image; or just save the image with the removed background ,save the photo to device storage,0,you can save image to your device storage,0,save the photo to device storage,0,0
STORAGE,You can save the audio and use so offline,download ringtone for free,0.5,download ringtone for free,0.25,download ringtone for free,0.25,4
STORAGE,Move your recordings to an SD card and use it a default save location,save files to your phone storage and sd card,0.5,save files to your phone storage and sd card,0.5,save the images to your sd card,0.5,4
STORAGE,SD card storage -- for storing the complementary phone camera pictures on SD card,save the photos to device or sd card path,1.0,save your photo to storage or sd card,1.0,save photo to your gallery,1.0,2
STORAGE,Choose Image either from gallery or Camera; Save image to your SD Card ,save the photos to device or sd card path,0.3333333333333333,open camera to take photos and take photo from gallery save to the the gallery,0.0,save the photos to your phone and share it with your friends,0.6666666666666666,3
STORAGE,Permission External storage : save and store your googly selfie,this app will use storage permission to save file,0.5,this app will use storage permission to save file,0.5,this application will use your device storage,0.5,6
STORAGE,The photos/media/files permission is required to allow the game to save game data to external storage; and is sometimes used to cache ads ,select photos from the gallery or select photos from your device,1.0,select photos from the gallery or select photos from your device,1.0,download free ringtone,0.0,3
STORAGE,If you are a professional photographer; HD Panorama will allow to save the input frames captured; and stitch and possibly adjust them on your personal computer ,external storage support,2.0,save photo to your gallery,4.0,save photo to your gallery,4.0,6
STORAGE,Save and view map images for the later reference by using included file explorer and image/text viewer,you can download ringtones and free ringtones for your android device,0.2,download files to your storage for offline use,0.4,you can download ringtones and free ringtones for your android device,0.2,5
STORAGE,build the simplest face photo prank save photos to gallery,you can save photo to device storage or sd card,0.6,save your images to gallery,0.6,save your images to gallery,0.6,5
STORAGE,Our App will store & maintain all your Invoices with Date and Amount Details Just Click Photos of your Invoices; Add Amount & Tax Info,download images to your phone storage and sd card,0.6666666666666666,download images to your phone storage and sd card,0.6666666666666666,download images to your phone storage and sd card,0.6666666666666666,3
STORAGE,This App allows you to Listen; Read and Download MP3 and Book,download books and music,0.5,download books and music,0.5,you can download in the app,0.5,4
STORAGE,record and save audio bible to your device.,record audio and save to your device storage,0.75,save the images to your sd card,0.25,save the images to your sd card,0.25,4
STORAGE,Once you have finished using the photo editor with stickers; save your framed photos to the photo frame gallery,save your pictures to your phone,0.3333333333333333,save your pictures to your phone,0.3333333333333333,download your favorite images to sd card,0.6666666666666666,3
STORAGE,Multiple selection of photo to move; delete & copy paste files,save your favorite image,3.0,save your favorite image,3.0,save your photos to your phone gallery,3.0,6
STORAGE,download different puzzles and enjoy the fun,you can download the image you like,0.5,download and use for free,0.5,you can download the image you like,0.5,4
STORAGE,Save your contacts' details to external storage in vCard format.,download files and download your contacts,0.2,download files and download your contacts,0.2,download files and download your contacts,0.6,5
STORAGE,edit your baby photos with frames and text; save them to gallery or share on the social media.,save your photos to your phone,0.5,save your photos to your phone,1.0,save your photos to your phone,0.5,4
STORAGE,you can download keyboard themes using our app.,save your favorite to your phone,0.3333333333333333,save your favorite to your phone,0.3333333333333333,save your favorite to your phone,0.0,3
STORAGE,Free Islamic Quotes For Muslims is a collection of beautiful Islamic quotes Download Islamic Quotes Wallpapers,you can download the image you like,0.4,save photos to your phone,0.4,you can download the image you like,0.4,5
STORAGE,download free ringtones for your device.,download ringtones for free,0.2,download ringtones for free,0.2,download ringtones for your android device,0.2,5
